34.2284801 ; -6.0606764
34.2284801 ; -6.0606764
34.2284802 ; -6.0606763
34.2284802 ; -6.0606763
34.2284801 ; -6.0606763
34.2284801 ; -6.0606763
34.2284802 ; -6.0606763
34.2284802 ; -6.0606763
34.2284801 ; -6.0606763
34.2284801 ; -6.0606763
34.2284801 ; -6.0606763
34.2284802 ; -6.0606763
34.2290655 ; -6.0609538
34.2303129 ; -6.0615446
34.2315632 ; -6.062137
34.2328134 ; -6.0627294
34.234064 ; -6.063322
34.2352708 ; -6.0638942
34.235364 ; -6.0639383
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.2353638 ; -6.0639379
34.2353637 ; -6.0639377
34.2353637 ; -6.0639378
34.2353636 ; -6.0639376
34.2353636 ; -6.0639377
34.2353636 ; -6.0639378
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353637 ; -6.0639378
34.235364 ; -6.0639382
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353639 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639385
34.2353638 ; -6.0639379
34.2353637 ; -6.0639376
34.2353637 ; -6.0639378
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639376
34.2353637 ; -6.0639378
34.2353638 ; -6.0639382
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353639 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639385
34.2353637 ; -6.0639379
34.2353636 ; -6.0639378
34.2353636 ; -6.0639378
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639377
34.2353636 ; -6.0639378
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639378
34.2353636 ; -6.0639377
34.2353636 ; -6.0639378
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639378
34.2353636 ; -6.0639377
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639378
34.2353636 ; -6.0639378
34.2353638 ; -6.0639381
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639385
34.2353637 ; -6.0639379
34.2353637 ; -6.0639376
34.2353637 ; -6.0639378
34.2353637 ; -6.0639376
34.2353637 ; -6.0639378
34.2353636 ; -6.0639376
34.2353636 ; -6.0639377
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639378
34.2353636 ; -6.0639378
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639378
34.2353637 ; -6.0639377
34.2353637 ; -6.0639377
34.2353636 ; -6.0639378
34.2353637 ; -6.0639378
34.2353638 ; -6.0639382
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639385
34.2353638 ; -6.0639379
34.2353637 ; -6.0639376
34.2353637 ; -6.0639378
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639378
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639378
34.2353636 ; -6.0639378
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639378
34.2353636 ; -6.0639378
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.235364 ; -6.0639382
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.235364 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639385
34.2353637 ; -6.0639379
34.2353637 ; -6.0639376
34.2353637 ; -6.0639378
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639378
34.2353636 ; -6.0639378
34.2353636 ; -6.0639378
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2353636 ; -6.0639377
34.2353637 ; -6.0639377
34.2353637 ; -6.0639378
34.2353636 ; -6.0639377
34.2353636 ; -6.0639378
34.2353636 ; -6.0639378
34.2353637 ; -6.0639378
34.2353638 ; -6.0639382
34.2353638 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.235364 ; -6.0639385
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.235364 ; -6.0639385
34.235364 ; -6.0639385
34.2353638 ; -6.0639385
34.235364 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639386
34.235364 ; -6.0639386
34.2353638 ; -6.0639383
34.2353637 ; -6.0639379
34.2353637 ; -6.0639378
34.2353637 ; -6.0639378
34.2353636 ; -6.0639376
34.2353636 ; -6.0639376
34.2353637 ; -6.0639376
34.2353637 ; -6.0639376
34.2353636 ; -6.0639376
34.2348224 ; -6.0638725
34.2334895 ; -6.0637131
34.2321529 ; -6.0635527
34.2308161 ; -6.0633923
34.2294794 ; -6.0632319
34.2281426 ; -6.0630714
34.2268061 ; -6.062911
34.2260666 ; -6.0628228
34.2260678 ; -6.0628227
34.226068 ; -6.0628227
34.2260678 ; -6.0628225
34.226068 ; -6.0628224
34.2260676 ; -6.0628221
34.2260675 ; -6.062822
34.2260674 ; -6.062822
34.2260674 ; -6.0628221
34.2260675 ; -6.062822
34.2260675 ; -6.062822
34.2260675 ; -6.0628221
34.2260674 ; -6.0628218
34.2260674 ; -6.0628221
34.2260675 ; -6.062822
34.2260675 ; -6.0628221
34.2260675 ; -6.062822
34.2260674 ; -6.0628221
34.2260674 ; -6.062822
34.2260675 ; -6.062822
34.2260675 ; -6.062822
34.2260675 ; -6.0628218
34.2260674 ; -6.0628221
34.2260674 ; -6.0628218
34.2260676 ; -6.0628221
34.2260678 ; -6.0628225
34.2260678 ; -6.0628227
34.226068 ; -6.0628227
34.2260678 ; -6.0628225
34.226068 ; -6.0628226
34.2260678 ; -6.0628227
34.226068 ; -6.0628225
34.2260678 ; -6.0628225
34.226068 ; -6.0628227
34.226068 ; -6.0628227
34.2263028 ; -6.0621086
34.2267987 ; -6.0606024
34.226919 ; -6.0602364
34.226919 ; -6.0602367
34.226919 ; -6.0602367
34.2269189 ; -6.0602367
34.2269189 ; -6.0602368
34.226919 ; -6.0602368
34.226919 ; -6.0602367
34.2269192 ; -6.0602367
34.2269195 ; -6.0602364
34.2269196 ; -6.0602366
34.2269196 ; -6.0602364
34.2269195 ; -6.0602366
34.2269196 ; -6.0602364
34.2269197 ; -6.0602366
34.2269196 ; -6.0602364
34.2269198 ; -6.0602364
34.2269196 ; -6.0602366
34.2269196 ; -6.0602364
34.2269198 ; -6.0602366
34.2269196 ; -6.0602364
34.2269196 ; -6.0602366
34.2269198 ; -6.0602364
34.2269196 ; -6.0602364
34.2269196 ; -6.0602366
34.2269198 ; -6.0602364
34.2270576 ; -6.0609525
34.2273753 ; -6.0625993
34.2276815 ; -6.0641848
34.2277975 ; -6.0647862
34.2277977 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647852
34.2277976 ; -6.0647854
34.2277978 ; -6.0647852
34.2277976 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647852
34.2277978 ; -6.0647852
34.2277978 ; -6.0647852
34.2277976 ; -6.0647853
34.2277978 ; -6.0647852
34.2277978 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647853
34.2277978 ; -6.0647852
34.2277978 ; -6.0647854
34.2277976 ; -6.0647852
34.2277975 ; -6.0647855
34.2277974 ; -6.0647858
34.2277974 ; -6.064786
34.2277973 ; -6.064786
34.2277973 ; -6.0647863
34.2277973 ; -6.0647863
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277974 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647862
34.2277972 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647861
34.2277974 ; -6.0647858
34.2277976 ; -6.0647855
34.2277978 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647852
34.2277978 ; -6.0647854
34.2277978 ; -6.0647852
34.2277976 ; -6.0647854
34.2277976 ; -6.0647852
34.2277978 ; -6.0647852
34.2277978 ; -6.0647852
34.2277976 ; -6.0647852
34.2277976 ; -6.0647852
34.2277978 ; -6.0647852
34.2277978 ; -6.0647852
34.2277976 ; -6.0647853
34.2277976 ; -6.0647852
34.2277978 ; -6.0647852
34.2277978 ; -6.0647852
34.2277976 ; -6.0647852
34.2277978 ; -6.0647855
34.2277974 ; -6.0647859
34.2277974 ; -6.064786
34.2277974 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647862
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277972 ; -6.0647861
34.2277974 ; -6.0647858
34.2277976 ; -6.0647857
34.2277976 ; -6.0647854
34.2277978 ; -6.0647852
34.2277978 ; -6.0647852
34.2277976 ; -6.0647854
34.2277976 ; -6.0647852
34.2277978 ; -6.0647854
34.2277978 ; -6.0647852
34.2277976 ; -6.0647854
34.2277976 ; -6.0647852
34.2277978 ; -6.0647854
34.2277978 ; -6.0647852
34.2277976 ; -6.0647854
34.2277976 ; -6.0647852
34.2277978 ; -6.0647853
34.2277977 ; -6.0647852
34.2277976 ; -6.0647854
34.2277977 ; -6.0647852
34.2277978 ; -6.0647854
34.2277975 ; -6.0647855
34.2277974 ; -6.0647858
34.2277974 ; -6.0647861
34.2277974 ; -6.0647861
34.2277973 ; -6.0647861
34.2277974 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647862
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277975 ; -6.0647858
34.2277976 ; -6.0647857
34.2277978 ; -6.0647854
34.2277977 ; -6.0647852
34.2277976 ; -6.0647852
34.2277976 ; -6.0647854
34.2277978 ; -6.0647852
34.2277978 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647854
34.2277978 ; -6.0647852
34.2277977 ; -6.0647854
34.2277976 ; -6.0647852
34.2277978 ; -6.0647854
34.2277978 ; -6.0647852
34.2277976 ; -6.0647854
34.2277976 ; -6.0647852
34.2277978 ; -6.0647854
34.2277978 ; -6.0647852
34.2277976 ; -6.0647854
34.2277976 ; -6.0647855
34.2277974 ; -6.0647858
34.2277974 ; -6.064786
34.2277974 ; -6.064786
34.2277973 ; -6.0647863
34.2277974 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647863
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647862
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647862
34.2277975 ; -6.0647858
34.2277976 ; -6.0647855
34.2277976 ; -6.0647854
34.2277978 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647854
34.2277978 ; -6.0647852
34.2277978 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647854
34.2277978 ; -6.0647852
34.2277978 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647854
34.2277978 ; -6.0647852
34.2277978 ; -6.0647854
34.2277976 ; -6.0647852
34.2277976 ; -6.0647854
34.2277978 ; -6.0647852
34.2277978 ; -6.0647854
34.2277975 ; -6.0647855
34.2277974 ; -6.064786
34.2277973 ; -6.064786
34.2277973 ; -6.0647861
34.2277974 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
34.2277973 ; -6.0647861
